date,all_kwh,year,month,day,hour,day_of_week,is_weekend,season,hour_sin,hour_cos,day_of_week_sin,day_of_week_cos,is_weekend_sin,is_weekend_cos,season_sin,season_cos,holiday,temperature,humidity,dew_point,temp_feels,precipitation,wet_bulb_temperature,is_day,sunshine_duration,direct_radiation,wind_speed,wind_direction,wind_gusts,shortwave_radiation,wind_dir_sin,wind_dir_cos,cooling_index,THI,dewpoint_spread,solar_load,wind_speed_sq,schedule_open,energy_type_numeric,CDH,CDH_Rolling_3h,hours_from_open,is_precooling,is_weekend_startup,is_startup_window,is_shutdown_window,lag24,lag168,weekend_lag168,weekday_lag24,ramp_24,mean_24_4h,temp_diff_24,temp_slope_3h
2025-04-06 12:00:00,3949.1000000089407,2025,4,6,12,6,1,1,1.2246467991473532e-16,-1.0,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,22.7,40,8.5,22.7,0.0,14.6,1,3600.0,681.0,10.3,274,27.4,871.0,-0.9975640502598244,0.0697564737441252,0.0,19.994,14.2,1552.0,106.09000000000002,1,1,0.0,0.0,2,0,0,0,0,3961.400000005961,3790.199999988079,3790.199999988079,0.0,930.2000000029811,2450.675000000745,0.6999999999999993,5.199999999999999
2025-04-06 13:00:00,4233.399999991059,2025,4,6,13,6,1,1,-0.2588190451025208,-0.9659258262890684,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,23.3,34,6.5,22.6,0.0,14.0,1,3600.0,681.0,11.0,289,29.2,871.0,-0.945518575599317,0.3255681544571563,0.0,20.1056,16.8,1552.0,121.0,1,1,0.0,0.0,3,0,0,0,0,4124.399999991059,3935.20000000298,3935.20000000298,0.0,162.99999998509838,3253.800000000745,0.5,3.6999999999999993
2025-04-06 14:00:00,4481.600000008941,2025,4,6,14,6,1,1,-0.4999999999999997,-0.8660254037844388,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,23.5,33,6.4,22.7,0.0,14.0,1,3600.0,623.0,9.5,281,28.4,801.0,-0.981627183447664,0.1908089953765451,0.0,20.1835,17.1,1424.0,90.25,1,1,0.0,0.0,4,0,0,0,0,4434.5,4182.100000008941,4182.100000008941,0.0,310.1000000089407,3887.875,0.8999999999999986,2.1999999999999993
2025-04-06 15:00:00,4528.70000000298,2025,4,6,15,6,1,1,-0.7071067811865471,-0.7071067811865479,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,23.6,33,6.2,22.0,0.0,14.0,1,3600.0,506.0,9.0,271,25.6,667.0,-0.9998476951563912,0.0174524064372831,0.0,20.24665,17.400000000000002,1173.0,81.0,1,1,0.0,0.0,5,0,0,0,0,4477.0,4211.29999999702,4211.29999999702,0.0,42.5,4249.324999999255,0.8000000000000007,0.9000000000000021
2025-04-06 16:00:00,6038.300000011921,2025,4,6,16,6,1,1,-0.8660254037844385,-0.5000000000000004,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,23.6,31,5.4,20.8,0.0,13.7,1,3600.0,345.0,11.2,273,25.2,483.0,-0.9986295347545738,0.0523359562429439,0.0,20.14655,18.200000000000003,828.0,125.43999999999998,1,2,0.0,0.0,6,0,0,0,0,4567.5,4145.5,4145.5,0.0,90.5,4400.849999997765,0.5,0.3000000000000007
2025-04-06 17:00:00,4480.29999999702,2025,4,6,17,6,1,1,-0.9659258262890684,-0.2588190451025206,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,22.7,37,7.2,21.1,0.0,14.0,1,3600.0,169.0,6.1,258,25.2,275.0,-0.9781476007338056,-0.2079116908177598,0.0,19.8587,15.5,444.0,37.21,1,1,0.0,0.0,7,0,0,0,0,4471.600000008941,4052.59999999404,4052.59999999404,0.0,-95.8999999910593,4487.650000002235,0.8000000000000007,-0.8000000000000007
2025-04-06 18:00:00,4402.9000000059605,2025,4,6,18,6,1,1,-1.0,-1.8369701987210287e-16,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,19.2,58,10.7,17.6,0.0,14.0,1,3245.49,37.0,12.3,129,20.5,87.0,0.777145961456971,-0.6293203910498373,0.0,18.1143,8.5,124.0,151.29000000000002,1,1,0.0,0.0,8,0,0,0,0,3803.0,3971.0,3971.0,0.0,-668.6000000089407,4329.775000002235,-0.10000000000000142,-4.400000000000002
2025-04-06 19:00:00,4615.79999999702,2025,4,6,19,6,1,1,-0.9659258262890684,0.2588190451025203,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,16.3,76,12.0,15.1,0.0,13.5,0,0.0,0.0,12.1,123,27.4,2.0,0.838670567945424,-0.5446390350150271,0.0,16.0624,4.300000000000001,2.0,146.41,1,1,0.0,0.0,9,0,0,0,0,4025.699999988079,4180.20000000298,4180.20000000298,0.0,222.69999998807907,4216.949999999255,-1.5999999999999979,-7.300000000000001
2025-04-06 20:00:00,4717.0,2025,4,6,20,6,1,1,-0.8660254037844386,0.5000000000000001,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,15.0,81,11.7,13.6,0.0,12.8,0,0.0,0.0,13.6,118,24.8,0.0,0.8829475928589269,-0.4694715627858909,0.0,14.94775,3.3000000000000007,0.0,184.96,1,1,0.0,0.0,10,0,0,0,0,4186.800000011921,4316.79999999702,4316.79999999702,0.0,161.10000002384186,4121.775000002235,-1.6000000000000014,-7.699999999999999
2025-04-06 21:00:00,4641.79999999702,2025,4,6,21,6,1,1,-0.7071067811865477,0.7071067811865474,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,14.4,83,11.5,12.8,0.0,12.4,0,0.0,0.0,13.6,120,25.6,0.0,0.8660254037844387,-0.4999999999999998,0.0,14.40935,2.9000000000000004,0.0,184.96,1,1,0.0,0.0,11,0,0,0,0,4641.79999999702,4241.9000000059605,4241.9000000059605,0.0,454.99999998509884,4164.324999999255,-0.7999999999999989,-4.799999999999999
2025-04-06 22:00:00,4539.70000000298,2025,4,6,22,6,1,1,-0.5000000000000004,0.8660254037844384,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,13.4,87,11.2,11.7,0.0,11.9,0,0.0,0.0,13.9,130,25.6,0.0,0.766044443118978,-0.6427876096865394,0.0,13.47865,2.200000000000001,0.0,193.21,1,1,0.0,0.0,12,0,0,0,1,4723.9000000059605,4138.09999999404,4138.09999999404,0.0,82.1000000089407,4394.550000000745,-0.6999999999999993,-2.9000000000000004
2025-04-06 23:00:00,4092.25,2025,4,6,23,6,1,1,-0.2588190451025215,0.965925826289068,-0.7818314824680299,0.6234898018587334,1.2246467991473532e-16,-1.0,1.2246467991473532e-16,-1.0,2,12.8,91,11.3,11.2,0.0,11.7,0,0.0,0.0,13.6,133,25.6,0.0,0.7313537016191706,-0.6819983600624984,0.0,12.88415,1.5,0.0,184.96,0,1,0.0,0.0,13,0,0,0,1,4092.25,3749.20000000298,3749.20000000298,0.0,-631.6500000059605,4411.187500003725,-0.5,-2.1999999999999993
2025-04-07 00:00:00,1779.0,2025,4,7,0,0,0,1,0.0,1.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,12.5,92,11.3,10.9,0.0,11.6,0,0.0,0.0,13.5,134,24.8,0.0,0.7193398003386511,-0.6946583704589974,0.0,12.588,1.1999999999999993,0.0,182.25,0,0,0.0,0.0,-10,0,0,0,0,2158.0999999940395,1849.5999999940395,0.0,2158.0999999940395,-1934.1500000059605,3904.012499999255,-0.09999999999999964,-1.9000000000000004
2025-04-07 01:00:00,164.0,2025,4,7,1,0,0,1,0.2588190451025207,0.9659258262890684,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,12.4,93,11.3,10.9,0.0,11.6,0,0.0,0.0,12.9,140,24.5,0.0,0.6427876096865395,-0.7660444431189779,0.0,12.48085,1.0999999999999996,0.0,166.41,0,0,0.0,0.0,-9,0,0,0,0,1258.0,1164.300000011921,0.0,1258.0,-900.0999999940395,3058.0625,0.9000000000000004,-1.0
2025-04-07 02:00:00,848.25,2025,4,7,2,0,0,1,0.4999999999999999,0.8660254037844387,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,12.2,93,11.2,10.9,0.0,11.4,0,0.0,0.0,11.6,144,23.4,0.0,0.5877852522924732,-0.8090169943749473,0.0,12.28855,1.0,0.0,134.56,0,0,0.0,0.0,-8,0,0,0,0,830.7000000029802,856.0,0.0,830.7000000029802,-427.29999999701977,2084.762499999255,1.1999999999999993,-0.6000000000000014
2025-04-07 03:00:00,312.0,2025,4,7,3,0,0,1,0.7071067811865476,0.7071067811865476,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,12.2,94,11.2,10.8,0.0,11.4,0,0.0,0.0,11.5,146,20.9,0.0,0.5591929034707469,-0.8290375725550416,0.0,12.2759,1.0,0.0,132.25,0,0,0.0,0.0,-7,0,0,0,0,742.7000000029802,752.0,0.0,742.7000000029802,-88.0,1247.375,1.799999999999999,-0.3000000000000007
2025-04-07 04:00:00,756.3500000014901,2025,4,7,4,0,0,1,0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,12.1,94,11.2,10.9,0.0,11.4,0,0.0,0.0,10.8,143,20.5,0.0,0.6018150231520482,-0.7986355100472929,0.0,12.1792,0.9000000000000004,0.0,116.64,0,0,0.0,0.0,-6,0,0,0,0,726.7000000029802,698.3999999910593,0.0,726.7000000029802,-16.0,889.5250000022352,2.1999999999999993,-0.3000000000000007
2025-04-07 05:00:00,675.7999999970198,2025,4,7,5,0,0,1,0.9659258262890684,0.2588190451025207,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,11.9,95,11.0,10.6,0.0,11.2,0,0.0,0.0,10.4,144,19.1,0.0,0.5877852522924732,-0.8090169943749473,0.0,11.9715,0.9000000000000004,0.0,108.16,0,0,0.0,0.0,-5,0,0,0,0,724.1999999880791,684.5,0.0,724.1999999880791,-2.500000014901161,756.0749999992549,2.0,-0.29999999999999893
2025-04-07 06:00:00,653.3999999910593,2025,4,7,6,0,0,1,1.0,6.123233995736766e-17,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,11.9,94,10.9,10.6,0.0,11.2,1,0.0,0.0,10.8,144,19.1,4.0,0.5877852522924732,-0.8090169943749473,0.0,11.9858,1.0,4.0,116.64,0,0,0.0,0.0,-4,0,0,0,0,644.7000000029802,641.7000000029802,0.0,644.7000000029802,-79.49999998509884,709.5749999992549,1.9000000000000004,-0.29999999999999893
2025-04-07 07:00:00,662.4000000059605,2025,4,7,7,0,0,1,0.9659258262890684,-0.2588190451025206,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,13.7,87,11.6,12.4,0.0,12.3,1,3565.93,43.0,12.6,142,22.0,102.0,0.6156614753256584,-0.7880107536067219,0.0,13.7572,2.1,145.0,158.76,0,0,0.0,0.0,-3,0,0,0,0,659.4000000059605,629.7000000029802,0.0,659.4000000059605,14.700000002980232,688.75,2.0,1.5999999999999996
2025-04-07 08:00:00,750.9000000059605,2025,4,7,8,0,0,1,0.8660254037844387,-0.4999999999999998,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,16.5,76,12.3,15.6,0.0,13.7,1,3600.0,185.0,10.9,149,24.1,298.0,0.5150380749100544,-0.8571673007021122,0.0,16.236,4.199999999999999,483.0,118.81,0,0,0.0,0.0,-2,1,0,1,0,711.7999999970198,707.5,0.0,711.7999999970198,52.3999999910593,685.0249999985099,2.0999999999999996,4.6
2025-04-07 09:00:00,957.0,2025,4,7,9,0,0,1,0.7071067811865476,-0.7071067811865475,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,19.2,65,12.4,18.3,0.0,14.9,1,3600.0,360.0,11.3,160,27.0,506.0,0.3420201433256689,-0.9396926207859084,0.0,18.29525,6.799999999999999,866.0,127.69,0,0,0.0,0.0,-1,1,0,1,0,1087.0,876.2999999970198,0.0,1087.0,375.20000000298023,775.7250000014901,1.6999999999999993,7.299999999999999
2025-04-07 10:00:00,1803.8999999910595,2025,4,7,10,0,0,1,0.4999999999999999,-0.8660254037844387,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,21.4,55,12.1,21.0,0.0,15.7,1,3600.0,519.0,12.2,163,29.5,687.0,0.2923717047227366,-0.9563047559630355,0.0,19.69225,9.3,1206.0,148.83999999999995,1,0,0.0,0.0,0,0,0,1,0,1977.4000000059605,1355.7999999970198,0.0,1977.4000000059605,890.4000000059605,1108.9000000022352,1.7999999999999972,7.699999999999999
2025-04-07 11:00:00,2989.1000000089407,2025,4,7,11,0,0,1,0.258819045102521,-0.9659258262890682,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,23.1,47,11.3,23.0,0.0,16.0,1,3600.0,630.0,13.6,169,32.8,814.0,0.1908089953765449,-0.981627183447664,0.0,20.5931,11.8,1444.0,184.96,1,1,0.0,0.0,1,0,0,1,0,2960.699999988079,2942.5,0.0,2960.699999988079,983.2999999821186,1684.2249999977648,1.8000000000000007,6.600000000000001
2025-04-07 12:00:00,3956.59999999404,2025,4,7,12,0,0,1,1.2246467991473532e-16,-1.0,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,24.6,41,10.6,24.4,0.0,16.3,1,3600.0,688.0,14.6,176,34.6,880.0,0.0697564737441255,-0.9975640502598242,0.0,21.32255,14.000000000000002,1568.0,213.16,1,1,0.0,0.0,2,0,0,0,0,3949.1000000089407,3683.29999999702,0.0,3949.1000000089407,988.4000000208616,2493.550000000745,1.9000000000000021,5.400000000000002
2025-04-07 13:00:00,4177.79999999702,2025,4,7,13,0,0,1,-0.2588190451025208,-0.9659258262890684,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,25.4,37,9.8,24.9,0.0,16.3,1,3600.0,676.0,15.3,178,35.3,874.0,0.0348994967025011,-0.9993908270190958,0.0,21.62315,15.599999999999998,1550.0,234.09000000000003,1,1,0.0,0.0,3,0,0,0,0,4233.399999991059,3781.400000005961,0.0,4233.399999991059,284.2999999821186,3280.14999999851,2.099999999999998,4.0
2025-04-07 14:00:00,4404.100000008941,2025,4,7,14,0,0,1,-0.4999999999999997,-0.8660254037844388,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,25.6,35,9.2,24.3,0.0,16.1,1,3600.0,409.0,13.6,172,35.3,718.0,0.1391731009600653,-0.9902680687415704,0.0,21.63175,16.400000000000002,1127.0,184.96,1,1,0.0,0.0,4,0,0,0,0,4481.600000008941,3901.79999999702,0.0,4481.600000008941,248.2000000178814,3906.199999999255,2.1000000000000014,2.5
2025-04-07 15:00:00,4543.399999991059,2025,4,7,15,0,0,1,-0.7071067811865471,-0.7071067811865479,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,25.3,36,9.2,23.1,0.0,15.9,1,3600.0,259.0,13.4,149,31.7,558.0,0.5150380749100544,-0.8571673007021122,0.0,21.4984,16.1,817.0,179.56,1,1,0.0,0.0,5,0,0,0,0,4528.70000000298,3888.5,0.0,4528.70000000298,47.099999994039536,4298.20000000298,1.6999999999999993,0.6999999999999993
2025-04-07 16:00:00,4429.79999999702,2025,4,7,16,0,0,1,-0.8660254037844385,-0.5000000000000004,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,24.2,37,8.7,21.5,0.0,15.3,1,3600.0,177.0,15.7,133,32.4,400.0,0.7313537016191706,-0.6819983600624984,0.0,20.83895,15.5,577.0,246.49,1,1,0.0,0.0,6,0,0,0,0,6038.300000011921,3781.6000000089407,0.0,6038.300000011921,1509.6000000089407,4820.500000003725,0.5999999999999979,-1.1999999999999993
2025-04-07 17:00:00,4255.4000000059605,2025,4,7,17,0,0,1,-0.9659258262890684,-0.2588190451025206,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,22.2,45,9.8,19.9,0.0,14.9,1,2007.3,48.0,15.7,132,32.4,207.0,0.7431448254773942,-0.6691306063588582,0.0,19.87075,12.4,255.0,246.49,1,1,0.0,0.0,7,0,0,0,0,4480.29999999702,3654.29999999702,0.0,4480.29999999702,-1558.0000000149012,4882.225000005215,-0.5,-3.400000000000002
2025-04-07 18:00:00,4255.5,2025,4,7,18,0,0,1,-1.0,-1.8369701987210287e-16,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,20.1,51,9.6,17.6,0.0,13.9,1,0.0,4.0,16.2,126,30.6,53.0,0.8090169943749475,-0.587785252292473,0.0,18.5908,10.500000000000002,57.0,262.44,1,1,0.0,0.0,8,0,0,0,0,4402.9000000059605,3650.0,0.0,4402.9000000059605,-77.3999999910593,4862.55000000447,0.9000000000000021,-5.199999999999999
2025-04-07 19:00:00,4627.4000000059605,2025,4,7,19,0,0,1,-0.9659258262890684,0.2588190451025203,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,18.8,51,8.4,16.0,0.0,12.8,0,0.0,0.0,15.8,131,29.9,1.0,0.7547095802227721,-0.6560590289905072,0.0,17.64115,10.4,1.0,249.64,1,1,0.0,0.0,9,0,0,0,0,4615.79999999702,3859.0,0.0,4615.79999999702,212.8999999910593,4884.32500000298,2.5,-5.399999999999999
2025-04-07 20:00:00,4553.79999999702,2025,4,7,20,0,0,1,-0.8660254037844386,0.5000000000000001,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,18.3,52,8.2,15.5,0.0,12.4,0,0.0,0.0,15.9,135,29.5,0.0,0.7071067811865476,-0.7071067811865475,0.0,17.2968,10.1,0.0,252.81,1,1,0.0,0.0,10,0,0,0,0,4717.0,3985.20000000298,0.0,4717.0,101.20000000298023,4554.0,3.3000000000000007,-3.8999999999999986
2025-04-07 21:00:00,4537.0,2025,4,7,21,0,0,1,-0.7071067811865477,0.7071067811865474,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,18.0,54,8.5,15.3,0.2,12.4,0,0.0,0.0,16.1,139,29.2,0.0,0.6560590289905073,-0.754709580222772,0.0,17.1145,9.5,0.0,259.21000000000004,1,1,0.0,0.0,11,0,0,0,0,4641.79999999702,3503.89999999106,0.0,4641.79999999702,-75.20000000298023,4594.375,3.5999999999999996,-2.1000000000000014
2025-04-07 22:00:00,4507.0,2025,4,7,22,0,0,1,-0.5000000000000004,0.8660254037844384,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,17.3,59,9.3,14.7,0.0,12.5,0,0.0,0.0,16.2,151,30.2,0.0,0.4848096202463371,-0.8746197071393957,0.0,16.6686,8.0,0.0,262.44,1,1,0.0,0.0,12,0,0,0,1,4539.70000000298,4524.79999999702,0.0,4539.70000000298,-102.09999999403954,4628.574999999255,3.9000000000000004,-1.5
2025-04-07 23:00:00,4126.399999991059,2025,4,7,23,0,0,1,-0.2588190451025215,0.965925826289068,0.0,1.0,0.0,1.0,1.2246467991473532e-16,-1.0,0,17.3,59,9.1,15.1,0.0,12.4,0,0.0,0.0,13.3,142,28.8,0.0,0.6156614753256584,-0.7880107536067219,0.0,16.6686,8.200000000000001,0.0,176.89,0,1,0.0,0.0,13,0,0,0,1,4092.25,3558.70000000298,0.0,4092.25,-447.45000000298023,4497.6875,4.5,-1.0
2025-04-08 00:00:00,1744.0,2025,4,8,0,1,0,1,0.0,1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,17.2,58,8.9,14.8,0.0,12.3,0,0.0,0.0,14.1,150,25.2,0.0,0.4999999999999999,-0.8660254037844387,0.0,16.5763,8.299999999999999,0.0,198.81,0,0,0.0,0.0,-10,0,0,0,0,1779.0,1684.0,0.0,1779.0,-2313.25,3763.1875,4.699999999999999,-0.8000000000000007
2025-04-08 01:00:00,1131.1000000089407,2025,4,8,1,1,0,1,0.2588190451025207,0.9659258262890684,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,16.6,60,8.8,14.2,0.0,12.0,0,0.0,0.0,14.1,164,25.9,0.0,0.2756373558169992,-0.9612616959383188,0.0,16.138,7.800000000000001,0.0,198.81,0,0,0.0,0.0,-9,0,0,0,0,164.0,1187.1000000089407,0.0,164.0,-1615.0,2643.737500000745,4.200000000000001,-0.6999999999999993
2025-04-08 02:00:00,841.8999999910593,2025,4,8,2,1,0,1,0.4999999999999999,0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,15.8,64,9.1,14.4,0.0,11.7,0,0.0,0.0,8.1,163,25.2,0.0,0.2923717047227366,-0.9563047559630355,0.0,15.5426,6.700000000000001,0.0,65.61,0,0,0.0,0.0,-8,0,0,0,0,848.25,909.6999999880792,0.0,848.25,684.25,1720.875,3.6000000000000014,-1.5
2025-04-08 03:00:00,791.7000000029802,2025,4,8,3,1,0,1,0.7071067811865476,0.7071067811865476,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,14.5,71,9.4,13.3,0.0,11.3,0,0.0,0.0,7.0,159,14.0,0.0,0.3583679495453002,-0.9335804264972016,0.0,14.5,5.1,0.0,49.0,0,0,0.0,0.0,-7,0,0,0,0,312.0,778.7000000029802,0.0,312.0,-536.25,775.8125,2.3000000000000007,-2.6999999999999993
2025-04-08 04:00:00,756.2000000029802,2025,4,8,4,1,0,1,0.8660254037844386,0.5000000000000001,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,14.1,74,9.5,12.7,0.0,11.2,0,0.0,0.0,8.4,155,15.1,0.0,0.4226182617406995,-0.90630778703665,0.0,14.1572,4.6,0.0,70.56,0,0,0.0,0.0,-6,0,0,0,0,756.3500000014901,746.2000000029802,0.0,756.3500000014901,444.3500000014901,520.1500000003725,2.0,-2.5000000000000018
2025-04-08 05:00:00,709.2999999970198,2025,4,8,5,1,0,1,0.9659258262890684,0.2588190451025207,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,13.5,76,9.4,12.2,0.0,10.9,0,0.0,0.0,7.8,167,14.8,0.0,0.2249510543438652,-0.9743700647852352,0.0,13.632,4.1,0.0,60.84,0,0,0.0,0.0,-5,0,0,0,0,675.7999999970198,716.2000000029802,0.0,675.7999999970198,-80.55000000447035,648.0999999996275,1.5999999999999996,-2.3000000000000007
2025-04-08 06:00:00,664.2000000029802,2025,4,8,6,1,0,1,1.0,6.123233995736766e-17,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,13.6,73,8.9,12.2,0.0,10.7,1,0.0,0.0,7.9,177,13.7,4.0,0.0523359562429438,-0.9986295347545738,0.0,13.73365,4.699999999999999,4.0,62.41,0,0,0.0,0.0,-4,0,0,0,0,653.3999999910593,734.8999999910593,0.0,653.3999999910593,-22.400000005960464,599.3874999973923,1.6999999999999993,-0.9000000000000004
2025-04-08 07:00:00,662.0,2025,4,8,7,1,0,1,0.9659258262890684,-0.2588190451025206,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,16.1,60,8.4,14.3,0.0,11.5,1,3600.0,41.0,9.1,197,16.2,99.0,-0.2923717047227367,-0.9563047559630354,0.0,15.748,7.700000000000001,140.0,82.80999999999999,0,0,0.0,0.0,-3,0,0,0,0,662.4000000059605,680.0,0.0,662.4000000059605,9.000000014901161,686.9874999988824,2.400000000000002,2.0000000000000018
2025-04-08 08:00:00,703.0999999940395,2025,4,8,8,1,0,1,0.8660254037844387,-0.4999999999999998,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,19.0,52,8.8,17.6,0.0,13.0,1,3600.0,174.0,7.1,204,17.6,287.0,-0.4067366430758002,-0.9135454576426008,0.0,17.812,10.2,461.0,50.41,0,0,0.0,0.0,-2,1,0,1,0,750.9000000059605,688.4000000059605,0.0,750.9000000059605,88.5,685.625,2.5,5.5
2025-04-08 09:00:00,1099.300000011921,2025,4,8,9,1,0,1,0.7071067811865476,-0.7071067811865475,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,22.6,44,9.8,21.8,0.0,15.1,1,3600.0,342.0,5.5,218,17.6,490.0,-0.6156614753256582,-0.788010753606722,0.0,20.1052,12.8,832.0,30.25,0,0,0.0,0.0,-1,1,0,1,0,957.0,924.5999999940396,0.0,957.0,206.09999999403954,755.9250000007451,3.400000000000002,9.000000000000002
2025-04-08 10:00:00,1963.199999988079,2025,4,8,10,1,0,1,0.4999999999999999,-0.8660254037844387,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,25.0,42,11.3,25.3,0.0,16.7,1,3600.0,497.0,5.4,236,19.1,667.0,-0.8290375725550418,-0.5591929034707466,0.0,21.6505,13.7,1164.0,29.160000000000004,1,0,0.0,0.0,0,0,0,1,0,1803.8999999910595,1369.5,0.0,1803.8999999910595,846.8999999910595,1043.550000000745,3.6000000000000014,8.899999999999999
2025-04-08 11:00:00,2943.800000011921,2025,4,8,11,1,0,1,0.258819045102521,-0.9659258262890682,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,26.9,39,11.6,28.1,0.0,17.6,1,3600.0,610.0,5.4,250,19.8,795.0,-0.9396926207859084,-0.3420201433256685,0.8999999999999986,22.7398,15.3,1405.0,29.160000000000004,1,1,0.0,0.0,1,0,0,1,0,2989.1000000089407,2965.9000000059605,0.0,2989.1000000089407,1185.2000000178812,1625.2250000014901,3.799999999999997,7.899999999999999
2025-04-08 12:00:00,4096.29999999702,2025,4,8,12,1,0,1,1.2246467991473532e-16,-1.0,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,28.2,33,10.5,29.4,0.0,17.7,1,3600.0,668.0,5.7,246,20.2,859.0,-0.913545457642601,-0.4067366430758001,2.2,23.15155,17.7,1527.0,32.49,1,1,0.0,0.0,2,0,0,0,0,3956.59999999404,3718.20000000298,0.0,3956.59999999404,967.4999999850993,2426.64999999851,3.599999999999998,5.599999999999998
2025-04-08 13:00:00,4026.8999999910593,2025,4,8,13,1,0,1,-0.2588190451025208,-0.9659258262890684,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,28.8,31,9.9,29.4,0.0,17.6,1,3600.0,647.0,7.6,236,22.7,838.0,-0.8290375725550418,-0.5591929034707466,2.8000000000000007,23.373150000000003,18.9,1485.0,57.76,1,1,0.0,0.0,3,0,0,0,0,4177.79999999702,3741.20000000298,0.0,4177.79999999702,221.20000000297978,3231.849999997765,3.400000000000002,3.8000000000000007
2025-04-08 14:00:00,5076.300000011921,2025,4,8,14,1,0,1,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,0.0,1.0,1.2246467991473532e-16,-1.0,0,28.9,30,9.6,28.8,0.0,17.5,1,3600.0,569.0,7.9,231,23.8,757.0,-0.7771459614569706,-0.6293203910498378,2.8999999999999986,23.356,19.3,1326.0,62.41,1,1,0.0,0.0,4,0,0,0,0,4404.100000008941,3917.199999988079,0.0,4404.100000008941,226.30000001192093,3881.900000002235,3.299999999999997,2.0
